Source,Station,Latitude,Longitude,Region,SubRegion,YearAdj,Season,Month,Date,Datetime,Chlorophyll_Sign,Chlorophyll
EMP,D9,38.07244,-121.9392,Suisun Bay,Honker Bay,1988,Summer,6,1988-06-08,1988-06-08 10:00:00,=,2.01
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1988,Summer,6,1988-06-09,1988-06-09 12:55:00,=,2.47
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1988,Summer,6,1988-06-09,1988-06-09 14:00:00,=,9.26
EMP,D12,38.02161,-121.8063,Confluence,Lower San Joaquin River,1988,Summer,6,1988-06-09,1988-06-09 13:35:00,=,9.57
EMP,D14A,38.01776,-121.7114,Confluence,Lower San Joaquin River,1988,Summer,6,1988-06-09,1988-06-09 14:40:00,=,28.87
EMP,D15,38.05217,-121.6896,Confluence,San Joaquin River at Twitchell Island,1988,Summer,6,1988-06-09,1988-06-09 15:05:00,=,31.49
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1988,Summer,6,1988-06-09,1988-06-09 11:50:00,=,1.85
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1988,Summer,6,1988-06-09,1988-06-09 12:30:00,=,2.47
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1988,Summer,6,1988-06-20,1988-06-20 08:50:00,=,1.08
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1988,Summer,6,1988-06-20,1988-06-20 10:15:00,=,6.48
EMP,C9,37.83095,-121.554,SouthCentral,Victoria Canal,1988,Summer,6,1988-06-21,1988-06-21 13:05:00,=,3.4
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1988,Summer,6,1988-06-21,1988-06-21 13:35:00,=,3.71
EMP,P12,37.80472,-121.45,SouthCentral,Grant Line Canal and Old River,1988,Summer,6,1988-06-21,1988-06-21 12:05:00,=,10.96
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1988,Summer,6,1988-06-21,1988-06-21 11:45:00,=,4.48
EMP,D16,38.0969,-121.6691,Confluence,San Joaquin River at Twitchell Island,1988,Summer,6,1988-06-22,1988-06-22 12:45:00,=,4.01
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,1988,Summer,6,1988-06-22,1988-06-22 14:10:00,=,4.63
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1988,Summer,6,1988-06-22,1988-06-22 11:00:00,=,5.71
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1988,Summer,6,1988-06-22,1988-06-22 11:40:00,=,2.01
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1988,Summer,6,1988-06-22,1988-06-22 13:40:00,=,1.85
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1988,Summer,6,1988-06-22,1988-06-22 10:30:00,=,2.16
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1988,Summer,6,1988-06-22,1988-06-22 08:30:00,=,1.85
EMP,D9,38.07244,-121.9392,Suisun Bay,Honker Bay,1988,Summer,6,1988-06-22,1988-06-22 09:20:00,=,1.7
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1988,Summer,6,1988-06-23,1988-06-23 11:55:00,=,2.93
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1988,Summer,6,1988-06-23,1988-06-23 13:00:00,=,4.48
EMP,D12,38.02161,-121.8063,Confluence,Lower San Joaquin River,1988,Summer,6,1988-06-23,1988-06-23 12:40:00,=,4.17
EMP,D14A,38.01776,-121.7114,Confluence,Lower San Joaquin River,1988,Summer,6,1988-06-23,1988-06-23 13:45:00,=,5.56
EMP,D15,38.05217,-121.6896,Confluence,San Joaquin River at Twitchell Island,1988,Summer,6,1988-06-23,1988-06-23 14:10:00,=,5.56
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1988,Summer,6,1988-06-23,1988-06-23 10:40:00,=,2.62
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1988,Summer,6,1988-06-23,1988-06-23 11:25:00,=,2.16
USGS_SFBS,2,38.063333,-121.851667,Confluence,Confluence,1988,Summer,6,1988-06-23,1988-06-23 07:04:00,=,2.3
USGS_SFBS,3,38.051667,-121.88,Confluence,Confluence,1988,Summer,6,1988-06-23,1988-06-23 07:22:00,=,2.2
USGS_SFBS,4,38.048333,-121.935,Suisun Bay,Honker Bay,1988,Summer,6,1988-06-23,1988-06-23 07:48:00,=,1.8
USGS_SFBS,5,38.06,-121.98,Suisun Bay,Mid Suisun Bay,1988,Summer,6,1988-06-23,1988-06-23 08:50:00,=,1.8
USGS_SFBS,6,38.065,-122.035,Suisun Bay,Mid Suisun Bay,1988,Summer,6,1988-06-23,1988-06-23 09:17:00,=,1.9
USGS_SFBS,649,38.06,-121.8,Confluence,Lower Sacramento River,1988,Summer,6,1988-06-23,1988-06-23 06:42:00,=,2.7
USGS_SFBS,651,38.078333,-121.763333,Confluence,Lower Sacramento River,1988,Summer,6,1988-06-23,1988-06-23 06:22:00,=,2.6
USGS_SFBS,653,38.105,-121.72,Confluence,Sacramento River near Rio Vista,1988,Summer,6,1988-06-23,1988-06-23 06:03:00,=,2.2
USGS_SFBS,655,38.121667,-121.701667,Confluence,Sacramento River near Rio Vista,1988,Summer,6,1988-06-23,1988-06-23 05:45:00,=,1.9
USGS_SFBS,657,38.151667,-121.688333,Confluence,Sacramento River near Rio Vista,1988,Summer,6,1988-06-23,1988-06-23 05:16:00,=,1.6
USGS_SFBS,7,38.048333,-122.096667,Suisun Bay,West Suisun Bay,1988,Summer,6,1988-06-23,1988-06-23 09:52:00,=,1.8
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1988,Summer,7,1988-07-05,1988-07-05 09:35:00,=,0.25
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1988,Summer,7,1988-07-05,1988-07-05 10:50:00,=,4.31
EMP,C9,37.83095,-121.554,SouthCentral,Victoria Canal,1988,Summer,7,1988-07-06,1988-07-06 13:20:00,=,4.02
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1988,Summer,7,1988-07-06,1988-07-06 13:20:00,=,1.85
EMP,P12,37.80472,-121.45,SouthCentral,Grant Line Canal and Old River,1988,Summer,7,1988-07-06,1988-07-06 14:20:00,=,7.56
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1988,Summer,7,1988-07-06,1988-07-06 11:25:00,=,3.43
EMP,D16,38.0969,-121.6691,Confluence,San Joaquin River at Twitchell Island,1988,Summer,7,1988-07-07,1988-07-07 13:20:00,=,3.38
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,1988,Summer,7,1988-07-07,1988-07-07 14:30:00,=,1.43
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1988,Summer,7,1988-07-07,1988-07-07 11:35:00,=,4.48
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1988,Summer,7,1988-07-07,1988-07-07 12:15:00,=,2.95
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1988,Summer,7,1988-07-07,1988-07-07 11:05:00,=,2.67
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1988,Summer,7,1988-07-07,1988-07-07 09:10:00,=,1.59
EMP,D9,38.07244,-121.9392,Suisun Bay,Honker Bay,1988,Summer,7,1988-07-07,1988-07-07 10:00:00,=,2.28
USGS_SFBS,2,38.063333,-121.851667,Confluence,Confluence,1988,Summer,7,1988-07-07,1988-07-07 07:04:00,=,2.5
USGS_SFBS,3,38.051667,-121.88,Confluence,Confluence,1988,Summer,7,1988-07-07,1988-07-07 07:23:00,=,2.3
USGS_SFBS,4,38.048333,-121.935,Suisun Bay,Honker Bay,1988,Summer,7,1988-07-07,1988-07-07 07:51:00,=,2.1
USGS_SFBS,5,38.06,-121.98,Suisun Bay,Mid Suisun Bay,1988,Summer,7,1988-07-07,1988-07-07 08:36:00,=,2.1
USGS_SFBS,6,38.065,-122.035,Suisun Bay,Mid Suisun Bay,1988,Summer,7,1988-07-07,1988-07-07 09:21:00,=,2.1
USGS_SFBS,649,38.06,-121.8,Confluence,Lower Sacramento River,1988,Summer,7,1988-07-07,1988-07-07 06:38:00,=,2.5
USGS_SFBS,657,38.151667,-121.688333,Confluence,Sacramento River near Rio Vista,1988,Summer,7,1988-07-07,1988-07-07 05:28:00,=,1.8
USGS_SFBS,7,38.048333,-122.096667,Suisun Bay,West Suisun Bay,1988,Summer,7,1988-07-07,1988-07-07 09:53:00,=,1.9
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1988,Summer,7,1988-07-08,1988-07-08 13:05:00,=,2.1
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1988,Summer,7,1988-07-08,1988-07-08 14:10:00,=,2.59
EMP,D12,38.02161,-121.8063,Confluence,Lower San Joaquin River,1988,Summer,7,1988-07-08,1988-07-08 13:45:00,=,5.15
EMP,D14A,38.01776,-121.7114,Confluence,Lower San Joaquin River,1988,Summer,7,1988-07-08,1988-07-08 14:55:00,=,0.8
EMP,D15,38.05217,-121.6896,Confluence,San Joaquin River at Twitchell Island,1988,Summer,7,1988-07-08,1988-07-08 15:20:00,=,3.35
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1988,Summer,7,1988-07-08,1988-07-08 11:50:00,=,1.08
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1988,Summer,7,1988-07-08,1988-07-08 12:35:00,=,2.32
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1988,Summer,7,1988-07-18,1988-07-18 08:00:00,=,1.54
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1988,Summer,7,1988-07-18,1988-07-18 09:05:00,=,5.4
EMP,C9,37.83095,-121.554,SouthCentral,Victoria Canal,1988,Summer,7,1988-07-19,1988-07-19 12:20:00,=,3.09
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1988,Summer,7,1988-07-19,1988-07-19 10:10:00,=,2.93
EMP,P12,37.80472,-121.45,SouthCentral,Grant Line Canal and Old River,1988,Summer,7,1988-07-19,1988-07-19 11:10:00,=,17.14
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1988,Summer,7,1988-07-19,1988-07-19 09:15:00,=,1.85
EMP,D16,38.0969,-121.6691,Confluence,San Joaquin River at Twitchell Island,1988,Summer,7,1988-07-20,1988-07-20 11:15:00,=,2.01
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,1988,Summer,7,1988-07-20,1988-07-20 12:35:00,=,1.24
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1988,Summer,7,1988-07-20,1988-07-20 09:30:00,=,2.01
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1988,Summer,7,1988-07-20,1988-07-20 10:10:00,=,0.77
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1988,Summer,7,1988-07-20,1988-07-20 12:10:00,=,0.31
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1988,Summer,7,1988-07-20,1988-07-20 08:55:00,=,4.01
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1988,Summer,7,1988-07-20,1988-07-20 06:55:00,=,3.71
EMP,D9,38.07244,-121.9392,Suisun Bay,Honker Bay,1988,Summer,7,1988-07-20,1988-07-20 07:45:00,=,2.32
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1988,Summer,7,1988-07-21,1988-07-21 10:20:00,=,2.62
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1988,Summer,7,1988-07-21,1988-07-21 11:30:00,=,2.78
EMP,D12,38.02161,-121.8063,Confluence,Lower San Joaquin River,1988,Summer,7,1988-07-21,1988-07-21 11:05:00,=,5.4
EMP,D14A,38.01776,-121.7114,Confluence,Lower San Joaquin River,1988,Summer,7,1988-07-21,1988-07-21 12:15:00,=,2.78
EMP,D15,38.05217,-121.6896,Confluence,San Joaquin River at Twitchell Island,1988,Summer,7,1988-07-21,1988-07-21 12:45:00,=,2.01
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1988,Summer,7,1988-07-21,1988-07-21 09:05:00,=,0.93
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1988,Summer,7,1988-07-21,1988-07-21 09:50:00,=,1.08
USGS_SFBS,2,38.063333,-121.851667,Confluence,Confluence,1988,Summer,7,1988-07-21,1988-07-21 06:52:00,=,2.9
USGS_SFBS,3,38.051667,-121.88,Confluence,Confluence,1988,Summer,7,1988-07-21,1988-07-21 07:10:00,=,2.7
USGS_SFBS,4,38.048333,-121.935,Suisun Bay,Honker Bay,1988,Summer,7,1988-07-21,1988-07-21 07:38:00,=,2.4
USGS_SFBS,5,38.06,-121.98,Suisun Bay,Mid Suisun Bay,1988,Summer,7,1988-07-21,1988-07-21 09:00:00,=,2.4
USGS_SFBS,6,38.065,-122.035,Suisun Bay,Mid Suisun Bay,1988,Summer,7,1988-07-21,1988-07-21 09:24:00,=,2.5
USGS_SFBS,649,38.06,-121.8,Confluence,Lower Sacramento River,1988,Summer,7,1988-07-21,1988-07-21 06:21:00,=,2.7
USGS_SFBS,657,38.151667,-121.688333,Confluence,Sacramento River near Rio Vista,1988,Summer,7,1988-07-21,1988-07-21 05:08:00,=,1.8
USGS_SFBS,7,38.048333,-122.096667,Suisun Bay,West Suisun Bay,1988,Summer,7,1988-07-21,1988-07-21 09:59:00,=,2.5
EMP,C9,37.83095,-121.554,SouthCentral,Victoria Canal,1988,Summer,8,1988-08-01,1988-08-01 11:30:00,=,5.4
EMP,P12,37.80472,-121.45,SouthCentral,Grant Line Canal and Old River,1988,Summer,8,1988-08-01,1988-08-01 10:30:00,=,23.77
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1988,Summer,8,1988-08-02,1988-08-02 08:30:00,=,0.46
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1988,Summer,8,1988-08-02,1988-08-02 09:30:00,=,6.64
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1988,Summer,8,1988-08-03,1988-08-03 11:50:00,=,2.47
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1988,Summer,8,1988-08-03,1988-08-03 10:20:00,=,3.55
EMP,D16,38.0969,-121.6691,Confluence,San Joaquin River at Twitchell Island,1988,Summer,8,1988-08-04,1988-08-04 12:40:00,=,2.62
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,1988,Summer,8,1988-08-04,1988-08-04 13:30:00,=,2.93
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1988,Summer,8,1988-08-04,1988-08-04 11:15:00,=,2.62
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1988,Summer,8,1988-08-04,1988-08-04 11:50:00,=,1.24
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1988,Summer,8,1988-08-04,1988-08-04 13:10:00,=,1.85
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1988,Summer,8,1988-08-04,1988-08-04 10:50:00,=,5.09
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1988,Summer,8,1988-08-04,1988-08-04 07:50:00,=,1.7
EMP,D9,38.07244,-121.9392,Suisun Bay,Honker Bay,1988,Summer,8,1988-08-04,1988-08-04 08:35:00,=,0.93
USGS_SFBS,2,38.063333,-121.851667,Confluence,Confluence,1988,Summer,8,1988-08-04,1988-08-04 06:46:00,=,2.5
USGS_SFBS,3,38.051667,-121.88,Confluence,Confluence,1988,Summer,8,1988-08-04,1988-08-04 07:10:00,=,2.5
USGS_SFBS,4,38.048333,-121.935,Suisun Bay,Honker Bay,1988,Summer,8,1988-08-04,1988-08-04 07:39:00,=,1.9
USGS_SFBS,5,38.06,-121.98,Suisun Bay,Mid Suisun Bay,1988,Summer,8,1988-08-04,1988-08-04 08:06:00,=,1.7
USGS_SFBS,6,38.065,-122.035,Suisun Bay,Mid Suisun Bay,1988,Summer,8,1988-08-04,1988-08-04 08:38:00,=,1.8
USGS_SFBS,657,38.151667,-121.688333,Confluence,Sacramento River near Rio Vista,1988,Summer,8,1988-08-04,1988-08-04 05:14:00,=,0.9
USGS_SFBS,7,38.048333,-122.096667,Suisun Bay,West Suisun Bay,1988,Summer,8,1988-08-04,1988-08-04 09:07:00,=,1.6
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1988,Summer,8,1988-08-05,1988-08-05 10:00:00,=,1.85
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1988,Summer,8,1988-08-05,1988-08-05 10:45:00,=,3.55
EMP,D12,38.02161,-121.8063,Confluence,Lower San Joaquin River,1988,Summer,8,1988-08-05,1988-08-05 10:25:00,=,4.17
EMP,D14A,38.01776,-121.7114,Confluence,Lower San Joaquin River,1988,Summer,8,1988-08-05,1988-08-05 11:30:00,=,4.48
EMP,D15,38.05217,-121.6896,Confluence,San Joaquin River at Twitchell Island,1988,Summer,8,1988-08-05,1988-08-05 11:45:00,=,3.71
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1988,Summer,8,1988-08-05,1988-08-05 09:10:00,=,1.08
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1988,Summer,8,1988-08-05,1988-08-05 09:40:00,=,2.01
EMP,C9,37.83095,-121.554,SouthCentral,Victoria Canal,1988,Summer,8,1988-08-16,1988-08-16 11:15:00,=,3.09
EMP,P12,37.80472,-121.45,SouthCentral,Grant Line Canal and Old River,1988,Summer,8,1988-08-16,1988-08-16 10:10:00,=,28.25
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1988,Summer,8,1988-08-17,1988-08-17 08:10:00,=,0.77
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1988,Summer,8,1988-08-17,1988-08-17 12:25:00,=,2.62
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1988,Summer,8,1988-08-17,1988-08-17 09:25:00,=,8.49
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1988,Summer,8,1988-08-17,1988-08-17 10:05:00,=,5.25
EMP,D16,38.0969,-121.6691,Confluence,San Joaquin River at Twitchell Island,1988,Summer,8,1988-08-18,1988-08-18 11:25:00,=,3.4
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,1988,Summer,8,1988-08-18,1988-08-18 12:40:00,=,4.48
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1988,Summer,8,1988-08-18,1988-08-18 09:40:00,=,1.39
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1988,Summer,8,1988-08-18,1988-08-18 10:25:00,=,2.47
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1988,Summer,8,1988-08-18,1988-08-18 12:10:00,=,2.47
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1988,Summer,8,1988-08-18,1988-08-18 09:00:00,=,3.86
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1988,Summer,8,1988-08-18,1988-08-18 06:55:00,=,0.93
EMP,D9,38.07244,-121.9392,Suisun Bay,Honker Bay,1988,Summer,8,1988-08-18,1988-08-18 07:50:00,=,0.31
USGS_SFBS,2,38.063333,-121.851667,Confluence,Confluence,1988,Summer,8,1988-08-18,1988-08-18 07:05:00,=,2.2
USGS_SFBS,3,38.051667,-121.88,Confluence,Confluence,1988,Summer,8,1988-08-18,1988-08-18 07:26:00,=,1.7
USGS_SFBS,4,38.048333,-121.935,Suisun Bay,Honker Bay,1988,Summer,8,1988-08-18,1988-08-18 07:50:00,=,1.2
USGS_SFBS,5,38.06,-121.98,Suisun Bay,Mid Suisun Bay,1988,Summer,8,1988-08-18,1988-08-18 08:25:00,=,1.2
USGS_SFBS,6,38.065,-122.035,Suisun Bay,Mid Suisun Bay,1988,Summer,8,1988-08-18,1988-08-18 08:52:00,=,1
USGS_SFBS,649,38.06,-121.8,Confluence,Lower Sacramento River,1988,Summer,8,1988-08-18,1988-08-18 06:40:00,=,3.1
USGS_SFBS,651,38.078333,-121.763333,Confluence,Lower Sacramento River,1988,Summer,8,1988-08-18,1988-08-18 06:21:00,=,2.9
USGS_SFBS,657,38.151667,-121.688333,Confluence,Sacramento River near Rio Vista,1988,Summer,8,1988-08-18,1988-08-18 05:24:00,=,0.6
USGS_SFBS,7,38.048333,-122.096667,Suisun Bay,West Suisun Bay,1988,Summer,8,1988-08-18,1988-08-18 09:15:00,=,0.5
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1988,Summer,8,1988-08-19,1988-08-19 10:50:00,=,3.55
EMP,D12,38.02161,-121.8063,Confluence,Lower San Joaquin River,1988,Summer,8,1988-08-19,1988-08-19 10:25:00,=,4.94
EMP,D14A,38.01776,-121.7114,Confluence,Lower San Joaquin River,1988,Summer,8,1988-08-19,1988-08-19 11:35:00,=,3.55
EMP,D15,38.05217,-121.6896,Confluence,San Joaquin River at Twitchell Island,1988,Summer,8,1988-08-19,1988-08-19 12:10:00,=,4.79
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1988,Summer,8,1988-08-19,1988-08-19 08:25:00,=,0.31
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1988,Fall,9,1988-09-01,1988-09-01 09:30:00,=,0.93
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1988,Fall,9,1988-09-01,1988-09-01 10:25:00,=,8.8
USGS_SFBS,2,38.063333,-121.851667,Confluence,Confluence,1988,Fall,9,1988-09-01,1988-09-01 06:48:00,=,1.5
USGS_SFBS,3,38.051667,-121.88,Confluence,Confluence,1988,Fall,9,1988-09-01,1988-09-01 07:08:00,=,1.4
USGS_SFBS,4,38.048333,-121.935,Suisun Bay,Honker Bay,1988,Fall,9,1988-09-01,1988-09-01 07:31:00,=,1.4
USGS_SFBS,5,38.06,-121.98,Suisun Bay,Mid Suisun Bay,1988,Fall,9,1988-09-01,1988-09-01 08:13:00,=,1.3
USGS_SFBS,6,38.065,-122.035,Suisun Bay,Mid Suisun Bay,1988,Fall,9,1988-09-01,1988-09-01 08:43:00,=,1.1
USGS_SFBS,649,38.06,-121.8,Confluence,Lower Sacramento River,1988,Fall,9,1988-09-01,1988-09-01 06:24:00,=,1.5
USGS_SFBS,657,38.151667,-121.688333,Confluence,Sacramento River near Rio Vista,1988,Fall,9,1988-09-01,1988-09-01 05:16:00,=,1.3
USGS_SFBS,7,38.048333,-122.096667,Suisun Bay,West Suisun Bay,1988,Fall,9,1988-09-01,1988-09-01 09:09:00,=,1.1
EMP,C9,37.83095,-121.554,SouthCentral,Victoria Canal,1988,Fall,9,1988-09-02,1988-09-02 12:35:00,=,4.01
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1988,Fall,9,1988-09-02,1988-09-02 14:05:00,=,3.4
EMP,P12,37.80472,-121.45,SouthCentral,Grant Line Canal and Old River,1988,Fall,9,1988-09-02,1988-09-02 11:50:00,=,14.97
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1988,Fall,9,1988-09-02,1988-09-02 12:05:00,=,6.64
EMP,D16,38.0969,-121.6691,Confluence,San Joaquin River at Twitchell Island,1988,Fall,9,1988-09-06,1988-09-06 15:35:00,=,3.4
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,1988,Fall,9,1988-09-06,1988-09-06 16:40:00,=,0.46
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1988,Fall,9,1988-09-06,1988-09-06 13:55:00,=,2.93
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1988,Fall,9,1988-09-06,1988-09-06 14:35:00,=,1.54
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1988,Fall,9,1988-09-06,1988-09-06 13:25:00,=,1.54
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1988,Fall,9,1988-09-06,1988-09-06 11:40:00,=,0.15
EMP,D9,38.07244,-121.9392,Suisun Bay,Honker Bay,1988,Fall,9,1988-09-06,1988-09-06 12:20:00,=,2.01
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1988,Fall,9,1988-09-07,1988-09-07 15:25:00,=,1.54
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1988,Fall,9,1988-09-07,1988-09-07 16:30:00,=,2.78
EMP,D12,38.02161,-121.8063,Confluence,Lower San Joaquin River,1988,Fall,9,1988-09-07,1988-09-07 16:10:00,=,4.48
EMP,D14A,38.01776,-121.7114,Confluence,Lower San Joaquin River,1988,Fall,9,1988-09-07,1988-09-07 17:10:00,=,2.16
EMP,D15,38.05217,-121.6896,Confluence,San Joaquin River at Twitchell Island,1988,Fall,9,1988-09-07,1988-09-07 17:40:00,=,2.78
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1988,Fall,9,1988-09-07,1988-09-07 14:15:00,=,0.31
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1988,Fall,9,1988-09-07,1988-09-07 15:00:00,=,2.62
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1988,Fall,9,1988-09-15,1988-09-15 08:15:00,=,0.29
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1988,Fall,9,1988-09-15,1988-09-15 09:25:00,=,7.91
USGS_SFBS,2,38.063333,-121.851667,Confluence,Confluence,1988,Fall,9,1988-09-15,1988-09-15 07:14:00,=,1.1
USGS_SFBS,3,38.051667,-121.88,Confluence,Confluence,1988,Fall,9,1988-09-15,1988-09-15 07:33:00,=,1.1
USGS_SFBS,4,38.048333,-121.935,Suisun Bay,Honker Bay,1988,Fall,9,1988-09-15,1988-09-15 07:56:00,=,1
USGS_SFBS,5,38.06,-121.98,Suisun Bay,Mid Suisun Bay,1988,Fall,9,1988-09-15,1988-09-15 08:57:00,=,1
USGS_SFBS,6,38.065,-122.035,Suisun Bay,Mid Suisun Bay,1988,Fall,9,1988-09-15,1988-09-15 09:21:00,=,1.1
USGS_SFBS,649,38.06,-121.8,Confluence,Lower Sacramento River,1988,Fall,9,1988-09-15,1988-09-15 06:49:00,=,1.2
USGS_SFBS,650,38.071667,-121.775,Confluence,Lower Sacramento River,1988,Fall,9,1988-09-15,1988-09-15 06:37:00,=,1.1
USGS_SFBS,653,38.105,-121.72,Confluence,Sacramento River near Rio Vista,1988,Fall,9,1988-09-15,1988-09-15 06:11:00,=,1.2
USGS_SFBS,657,38.151667,-121.688333,Confluence,Sacramento River near Rio Vista,1988,Fall,9,1988-09-15,1988-09-15 05:33:00,=,1
USGS_SFBS,7,38.048333,-122.096667,Suisun Bay,West Suisun Bay,1988,Fall,9,1988-09-15,1988-09-15 09:50:00,=,1.1
EMP,C9,37.83095,-121.554,SouthCentral,Victoria Canal,1988,Fall,9,1988-09-16,1988-09-16 12:35:00,=,2.86
EMP,P12,37.80472,-121.45,SouthCentral,Grant Line Canal and Old River,1988,Fall,9,1988-09-16,1988-09-16 11:35:00,=,25.96
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1988,Fall,9,1988-09-19,1988-09-19 15:30:00,=,1.4
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1988,Fall,9,1988-09-19,1988-09-19 13:35:00,=,7.2
EMP,D16,38.0969,-121.6691,Confluence,San Joaquin River at Twitchell Island,1988,Fall,9,1988-09-20,1988-09-20 15:20:00,=,0.73
